record_id,td_sim_0,td_sim_1,record_atd
1642,96.0,208.0,152.0
1648,1007.0,1012.0,1009.5
1649,2022.0,2108.0,2065.0
1652,1435.0,1532.0,1483.5
1653,206.0,281.0,243.5
1656,43.0,150.0,96.5
1674,1857.0,1873.0,1865.0
1675,2444.0,2430.0,2437.0
1676,160.0,214.0,187.0
1678,352.0,26.0,189.0
1684,295.0,358.0,326.5
1700,781.0,822.0,801.5
1717,6.0,37.0,21.5
1719,80.0,173.0,126.5
1720,421.0,462.0,441.5
1755,419.0,576.0,497.5
1757,1177.0,1233.0,1205.0
1767,207.0,292.0,249.5
1792,156.0,89.0,122.5
1806,1419.0,1406.0,1412.5
1809,930.0,1033.0,981.5
1829,839.0,709.0,774.0
1835,272.0,340.0,306.0
1837,105.0,210.0,157.5
1862,993.0,973.0,983.0
1864,253.0,317.0,285.0
1877,805.0,823.0,814.0
1886,1719.0,1758.0,1738.5
1889,418.0,457.0,437.5
1895,358.0,422.0,390.0
1900,15.0,151.0,83.0
1905,390.0,459.0,424.5
1923,711.0,727.0,719.0
1935,334.0,60.0,197.0
1936,54.0,159.0,106.5
1939,262.0,322.0,292.0
1940,335.0,106.0,220.5
1944,169.0,254.0,211.5
1948,1220.0,1343.0,1281.5
1950,1393.0,1433.0,1413.0
1963,137.0,90.0,113.5
1967,635.0,667.0,651.0
1971,1294.0,1396.0,1345.0
1978,1307.0,1195.0,1251.0
1987,396.0,476.0,436.0
2015,907.0,900.0,903.5
2029,37.0,113.0,75.0
2040,959.0,982.0,970.5
2068,5.0,38.0,21.5
2073,627.0,704.0,665.5
2080,104.0,188.0,146.0
2083,585.0,585.0,585.0
2085,250.0,312.0,281.0
2088,348.0,62.0,205.0
2127,1377.0,1424.0,1400.5
2152,932.0,942.0,937.0
2162,648.0,723.0,685.5
2174,634.0,664.0,649.0
2179,361.0,452.0,406.5
2191,254.0,315.0,284.5
2196,275.0,351.0,313.0
2200,4.0,39.0,21.5
2206,205.0,287.0,246.0
2224,1233.0,1339.0,1286.0
2228,1463.0,1487.0,1475.0
2231,1234.0,1340.0,1287.0
2232,535.0,534.0,534.5
2233,213.0,291.0,252.0
2239,2.0,226.0,114.0
2245,487.0,7.0,247.0
2249,300.0,424.0,362.0
2254,1153.0,1231.0,1192.0
2256,401.0,399.0,400.0
2261,800.0,841.0,820.5
2262,1400.0,1430.0,1415.0
2264,333.0,528.0,430.5
2270,427.0,112.0,269.5
2283,16.0,119.0,67.5
2301,831.0,830.0,830.5
2310,1010.0,1056.0,1033.0
2321,458.0,495.0,476.5
2330,609.0,719.0,664.0
2342,629.0,659.0,644.0
2343,17.0,135.0,76.0
2366,73.0,172.0,122.5
2377,589.0,584.0,586.5
2383,318.0,369.0,343.5
2385,909.0,875.0,892.0
2392,247.0,330.0,288.5
2413,459.0,496.0,477.5
2418,802.0,734.0,768.0
2424,87.0,183.0,135.0
2435,601.0,623.0,612.0
2442,190.0,103.0,146.5
2458,359.0,389.0,374.0
2460,75.0,175.0,125.0
2465,515.0,618.0,566.5
2470,1159.0,1200.0,1179.5
2484,186.0,251.0,218.5
2492,1716.0,1707.0,1711.5
2499,211.0,286.0,248.5
2503,1035.0,1058.0,1046.5
2505,188.0,275.0,231.5
2507,21.0,124.0,72.5
2527,23.0,122.0,72.5
2529,144.0,241.0,192.5
2537,46.0,153.0,99.5
2541,861.0,885.0,873.0
2544,476.0,544.0,510.0
2559,857.0,908.0,882.5
2563,761.0,808.0,784.5
2567,1023.0,1022.0,1022.5
2568,429.0,463.0,446.0
2575,1611.0,1597.0,1604.0
2581,316.0,49.0,182.5
2597,2039.0,2018.0,2028.5
2599,690.0,626.0,658.0
2601,1070.0,1141.0,1105.5
2602,863.0,891.0,877.0
2609,209.0,257.0,233.0
2627,1110.0,1091.0,1100.5
2681,809.0,884.0,846.5
2682,108.0,97.0,102.5
2691,33.0,132.0,82.5
2702,111.0,98.0,104.5
2717,691.0,673.0,682.0
average_simulation_TD,616.5582089552239,645.4583333333334,
