,file_name,recall_0.1,recall_0.25,recall_0.5,recall_0.75,recall_0.9,wss_0.95,loss,erf_0.1,atd,tp_0.1,tp_0.25,tp_0.5,tp_0.75,tp_0.9,fp_0.1,fp_0.25,fp_0.5,fp_0.75,fp_0.9,tn_0.1,tn_0.25,tn_0.5,tn_0.75,tn_0.9,fn_0.1,fn_0.25,fn_0.5,fn_0.75,fn_0.9,tnr_0.1,tnr_0.25,tnr_0.5,tnr_0.75,tnr_0.9
0,metrics_sim_without_priors.json,0.25,0.375,0.625,1.0,1.0,0.2076167076167076,0.35084876543209875,0.125,572.875,8,2,4,6,7,979,27,684,907,978,641,1593,936,713,642,0,6,4,2,1,0,0.983333,0.577778,0.440123,0.396296
1,metrics_sim_with_priors.json,0.0,0.2222222222222222,0.4444444444444444,0.7777777777777778,1.0,0.06503067484662577,0.49736102543011856,-0.1111111111111111,811.2222222222222,9,2,4,6,8,1246,172,545,1161,1245,375,1449,1076,460,376,0,7,5,3,1,0,0.893893,0.663788,0.283775,0.231956
