,file_name,recall_0.1,recall_0.25,recall_0.5,recall_0.75,recall_0.9,wss_0.95,loss,erf_0.1,atd,tp_0.1,tp_0.25,tp_0.5,tp_0.75,tp_0.9,fp_0.1,fp_0.25,fp_0.5,fp_0.75,fp_0.9,tn_0.1,tn_0.25,tn_0.5,tn_0.75,tn_0.9,fn_0.1,fn_0.25,fn_0.5,fn_0.75,fn_0.9,tnr_0.1,tnr_0.25,tnr_0.5,tnr_0.75,tnr_0.9
0,metrics_sim_without_priors.json,0.7894736842105263,0.9473684210526315,1.0,1.0,1.0,0.6936842105263158,0.07846684380123241,0.6842105263157895,83.05263157894737,1,4,9,14,17,2,6,53,70,198,929,925,878,861,733,18,15,10,5,2,0.997852,0.993555,0.943072,0.924812,0.787325
1,metrics_sim_with_priors.json,0.75,0.95,1.0,1.0,1.0,0.6827731092436975,0.09023605150214592,0.65,94.6,2,5,10,15,18,6,36,49,80,212,926,896,883,852,720,18,15,10,5,2,0.993562,0.961373,0.947425,0.914163,0.772532
