,file_name,recall_0.1,recall_0.25,recall_0.5,recall_0.75,recall_0.9,wss_0.95,loss,erf_0.1,atd,tp_0.1,tp_0.25,tp_0.5,tp_0.75,tp_0.9,fp_0.1,fp_0.25,fp_0.5,fp_0.75,fp_0.9,tn_0.1,tn_0.25,tn_0.5,tn_0.75,tn_0.9,fn_0.1,fn_0.25,fn_0.5,fn_0.75,fn_0.9,tnr_0.1,tnr_0.25,tnr_0.5,tnr_0.75,tnr_0.9
0,metrics_sim_without_priors.json,0.7266754270696452,0.9080157687253614,0.9776609724047306,0.9973718791064389,1.0,0.589006263824861,0.08098130717827184,0.6268068331143233,4236.681997371879,76,190,380,570,684,168,374,1459,4944,10277,47444,47238,46153,42668,37335,685,571,381,191,77,0.996471,0.992145,0.969356,0.896161,0.784151
1,metrics_sim_with_priors.json,0.7244094488188977,0.9041994750656168,0.9816272965879265,1.0,1.0,0.5864806201550388,0.07900123000660454,0.6246719160104987,4142.985564304462,76,190,381,571,685,47,226,1345,4786,10149,47566,47387,46268,42827,37464,686,572,381,191,77,0.999013,0.995253,0.971751,0.899481,0.786844
