record_id,td_sim_0,td_sim_1,record_atd
7720,2256.0,,2256.0
7722,,1790.0,1790.0
7751,871.0,,871.0
7753,,716.0,716.0
7861,422.0,,422.0
7863,,316.0,316.0
7902,366.0,,366.0
7904,,230.0,230.0
8186,13352.0,,13352.0
8188,,13275.0,13275.0
8225,1386.0,,1386.0
8227,,1198.0,1198.0
8240,10433.0,,10433.0
8242,,10687.0,10687.0
8318,2652.0,,2652.0
8320,,2235.0,2235.0
8350,27797.0,,27797.0
8352,7311.0,26589.0,16950.0
8354,,7315.0,7315.0
8484,2984.0,,2984.0
8486,,2790.0,2790.0
8505,504.0,,504.0
8507,,14.0,14.0
8511,722.0,,722.0
8513,,521.0,521.0
8547,213.0,,213.0
8549,,92.0,92.0
8560,865.0,,865.0
8562,,619.0,619.0
8762,26927.0,,26927.0
8764,,27110.0,27110.0
8768,338.0,,338.0
8770,,291.0,291.0
8895,1513.0,,1513.0
8897,,1429.0,1429.0
8923,3316.0,,3316.0
8925,,2994.0,2994.0
9213,7210.0,,7210.0
9215,,6989.0,6989.0
9265,778.0,,778.0
9267,,737.0,737.0
9278,1422.0,,1422.0
9280,,977.0,977.0
9283,164.0,,164.0
9285,,172.0,172.0
9432,409.0,,409.0
9434,,252.0,252.0
9449,1753.0,,1753.0
9451,,1620.0,1620.0
9480,217.0,,217.0
9482,,156.0,156.0
9519,5488.0,,5488.0
9521,,5638.0,5638.0
9571,3799.0,,3799.0
9573,,3814.0,3814.0
9862,4696.0,,4696.0
9864,,4610.0,4610.0
9875,4938.0,,4938.0
9877,,4890.0,4890.0
9900,18267.0,,18267.0
9902,,19655.0,19655.0
9998,3950.0,,3950.0
10000,,4183.0,4183.0
10056,3830.0,,3830.0
10058,,4137.0,4137.0
10105,1845.0,,1845.0
10107,,1864.0,1864.0
10184,200.0,,200.0
10186,,79.0,79.0
10205,1241.0,,1241.0
10207,,1258.0,1258.0
10266,713.0,,713.0
10268,,561.0,561.0
10345,1264.0,,1264.0
10347,,1042.0,1042.0
10395,741.0,,741.0
10397,,602.0,602.0
10440,3625.0,,3625.0
10442,,3600.0,3600.0
10444,227.0,,227.0
10446,,110.0,110.0
10447,7206.0,,7206.0
10448,12079.0,,12079.0
10449,,7208.0,7208.0
10450,,11836.0,11836.0
10458,357.0,,357.0
10460,,44.0,44.0
10805,7302.0,,7302.0
10807,,7519.0,7519.0
10880,5157.0,,5157.0
10882,,5001.0,5001.0
10890,2881.0,,2881.0
10892,,2682.0,2682.0
10904,208.0,,208.0
10906,,77.0,77.0
10937,28187.0,,28187.0
10939,,28026.0,28026.0
11080,2240.0,,2240.0
11082,,2254.0,2254.0
11101,991.0,,991.0
11103,,846.0,846.0
11129,5654.0,,5654.0
11131,,5561.0,5561.0
11161,9334.0,,9334.0
11163,,8552.0,8552.0
11198,283.0,,283.0
11200,,203.0,203.0
11278,2000.0,,2000.0
11280,,1909.0,1909.0
11288,649.0,,649.0
11290,2376.0,593.0,1484.5
11292,,2191.0,2191.0
11337,187.0,,187.0
11339,,195.0,195.0
11357,280.0,,280.0
11359,,118.0,118.0
11449,905.0,,905.0
11451,,819.0,819.0
11524,20233.0,,20233.0
11526,,21154.0,21154.0
11562,12118.0,,12118.0
11564,,11299.0,11299.0
11613,278.0,,278.0
11615,,189.0,189.0
11724,3811.0,,3811.0
11726,,3831.0,3831.0
11805,2593.0,,2593.0
11807,,2634.0,2634.0
11853,560.0,,560.0
11855,,66.0,66.0
11856,229.0,,229.0
11858,,98.0,98.0
12104,1982.0,,1982.0
12106,,1981.0,1981.0
12117,1618.0,,1618.0
12119,,1456.0,1456.0
12325,2027.0,,2027.0
12327,,2237.0,2237.0
12438,3942.0,,3942.0
12440,,3605.0,3605.0
12472,157.0,,157.0
