record_id,td_sim_0,td_sim_1,record_atd
6,14.0,28.0,21.0
30,31.0,34.0,32.5
42,8.0,20.0,14.0
48,36.0,36.0,36.0
65,189.0,178.0,183.5
81,1.0,14.0,7.5
89,50.0,67.0,58.5
98,3.0,13.0,8.0
127,25.0,27.0,26.0
147,24.0,45.0,34.5
179,17.0,32.0,24.5
221,,12.0,12.0
235,4.0,18.0,11.0
236,16.0,31.0,23.5
247,49.0,52.0,50.5
average_simulation_TD,33.357142857142854,40.46666666666667,
