,file_name,recall_0.1,recall_0.25,recall_0.5,recall_0.75,recall_0.9,wss_0.95,loss,erf_0.1,atd,tp_0.1,tp_0.25,tp_0.5,tp_0.75,tp_0.9,fp_0.1,fp_0.25,fp_0.5,fp_0.75,fp_0.9,tn_0.1,tn_0.25,tn_0.5,tn_0.75,tn_0.9,fn_0.1,fn_0.25,fn_0.5,fn_0.75,fn_0.9,tnr_0.1,tnr_0.25,tnr_0.5,tnr_0.75,tnr_0.9
0,metrics_sim_without_priors.json,0.5789473684210527,0.8,0.9894736842105263,0.9894736842105263,0.9894736842105263,0.5507246376811594,0.10922761449077238,0.4842105263157895,165.74736842105264,9,23,47,71,85,3,11,52,174,359,1075,1067,1026,904,719,86,72,48,24,10,0.997217,0.989796,0.951763,0.83859,0.666976
1,metrics_sim_with_priors.json,0.5729166666666666,0.7916666666666666,0.9895833333333334,0.9895833333333334,0.9895833333333334,0.5574468085106383,0.10752625888168058,0.4791666666666667,164.52083333333334,9,24,48,72,86,6,17,47,171,351,1073,1062,1032,908,728,87,72,48,24,10,0.994439,0.984245,0.956441,0.84152,0.674699
