record_id,td_sim_0,td_sim_1,record_atd
7720,2256.0,,2256.0
7722,,2144.0,2144.0
7751,871.0,,871.0
7753,,718.0,718.0
7861,422.0,,422.0
7863,,283.0,283.0
7902,366.0,,366.0
7904,,213.0,213.0
8186,13352.0,,13352.0
8188,,13406.0,13406.0
8225,1386.0,,1386.0
8227,,1269.0,1269.0
8240,10433.0,,10433.0
8242,,10825.0,10825.0
8318,2652.0,,2652.0
8320,,2530.0,2530.0
8350,27797.0,,27797.0
8352,7311.0,26480.0,16895.5
8354,,7418.0,7418.0
8484,2984.0,,2984.0
8486,,2794.0,2794.0
8505,504.0,,504.0
8507,,22.0,22.0
8511,722.0,,722.0
8513,,576.0,576.0
8547,213.0,,213.0
8549,,73.0,73.0
8560,865.0,,865.0
8562,,478.0,478.0
8762,26927.0,,26927.0
8764,,27529.0,27529.0
8768,338.0,,338.0
8770,,258.0,258.0
8895,1513.0,,1513.0
8897,,1488.0,1488.0
8923,3316.0,,3316.0
8925,,3037.0,3037.0
9213,7210.0,,7210.0
9215,,6780.0,6780.0
9265,778.0,,778.0
9267,,585.0,585.0
9278,1422.0,,1422.0
9280,,1146.0,1146.0
9283,164.0,,164.0
9285,,141.0,141.0
9432,409.0,,409.0
9434,,222.0,222.0
9449,1753.0,,1753.0
9451,,1728.0,1728.0
9480,217.0,,217.0
9482,,124.0,124.0
9519,5488.0,,5488.0
9521,,5288.0,5288.0
9571,3799.0,,3799.0
9573,,3972.0,3972.0
9862,4696.0,,4696.0
9864,,5232.0,5232.0
9875,4938.0,,4938.0
9877,,4556.0,4556.0
9900,18267.0,,18267.0
9902,,19690.0,19690.0
9998,3950.0,,3950.0
10000,,4279.0,4279.0
10056,3830.0,,3830.0
10058,,4145.0,4145.0
10105,1845.0,,1845.0
10107,,1855.0,1855.0
10184,200.0,,200.0
10186,,61.0,61.0
10205,1241.0,,1241.0
10207,,1110.0,1110.0
10266,713.0,,713.0
10268,,579.0,579.0
10345,1264.0,,1264.0
10347,,1052.0,1052.0
10395,741.0,,741.0
10397,,593.0,593.0
10440,3625.0,,3625.0
10442,,3579.0,3579.0
10444,227.0,,227.0
10446,,40.0,40.0
10447,7206.0,,7206.0
10448,12079.0,,12079.0
10449,,6813.0,6813.0
10450,,11338.0,11338.0
10458,357.0,,357.0
10460,,304.0,304.0
10805,7302.0,,7302.0
10807,,7157.0,7157.0
10880,5157.0,,5157.0
10882,,4842.0,4842.0
10890,2881.0,,2881.0
