record_id,td_sim_0,td_sim_1,record_atd
36,45.0,2679.0,1362.0
1276,173.0,2824.0,1498.5
1780,28.0,2673.0,1350.5
2039,82.0,2692.0,1387.0
2304,89.0,2699.0,1394.0
2751,74.0,2700.0,1387.0
2925,16.0,2667.0,1341.5
3141,64.0,2687.0,1375.5
3624,,2658.0,2658.0
4614,15.0,2668.0,1341.5
average_simulation_TD,65.11111111111111,2694.7,
