,file_name,recall_0.1,recall_0.25,recall_0.5,recall_0.75,recall_0.9,wss_0.95,loss,erf_0.1,atd,tp_0.1,tp_0.25,tp_0.5,tp_0.75,tp_0.9,fp_0.1,fp_0.25,fp_0.5,fp_0.75,fp_0.9,tn_0.1,tn_0.25,tn_0.5,tn_0.75,tn_0.9,fn_0.1,fn_0.25,fn_0.5,fn_0.75,fn_0.9,tnr_0.1,tnr_0.25,tnr_0.5,tnr_0.75,tnr_0.9
0,metrics_sim_without_priors.json,0.2911392405063291,0.5822784810126582,0.9113924050632911,0.9873417721518988,1.0,0.3708791208791209,0.1620253164556962,0.189873417721519,86.17721518987342,7,19,39,59,71,5,8,26,76,104,280,277,259,209,181,72,60,40,20,8,0.982456,0.97193,0.908772,0.733333,0.635088
1,metrics_sim_with_priors.json,0.2125,0.6,0.9,0.9875,1.0,0.38524590163934425,0.16363636363636364,0.1125,87.3,8,20,40,60,72,6,25,37,51,108,280,261,249,235,178,72,60,40,20,8,0.979021,0.912587,0.870629,0.821678,0.622378
