,file_name,recall_0.1,recall_0.25,recall_0.5,recall_0.75,recall_0.9,wss_0.95,loss,erf_0.1,atd,tp_0.1,tp_0.25,tp_0.5,tp_0.75,tp_0.9,fp_0.1,fp_0.25,fp_0.5,fp_0.75,fp_0.9,tn_0.1,tn_0.25,tn_0.5,tn_0.75,tn_0.9,fn_0.1,fn_0.25,fn_0.5,fn_0.75,fn_0.9,tnr_0.1,tnr_0.25,tnr_0.5,tnr_0.75,tnr_0.9
0,metrics_sim_without_priors.json,0.4931506849315068,0.8767123287671232,0.9726027397260274,0.9726027397260274,0.9863013698630136,0.6495375128468653,0.11351598173515982,0.3972602739726027,139.16438356164383,7,18,36,54,65,26,36,59,119,179,874,864,841,781,721,66,55,37,19,8,0.971111,0.96,0.934444,0.867778,0.801111
1,metrics_sim_with_priors.json,0.5540540540540541,0.8918918918918919,0.972972972972973,0.972972972972973,0.9864864864864865,0.5969230769230769,0.09778924318324984,0.4594594594594595,125.60810810810811,7,18,37,55,66,12,17,40,105,165,889,884,861,796,736,67,56,37,19,8,0.986681,0.981132,0.955605,0.883463,0.81687
