,file_name,recall_0.1,recall_0.25,recall_0.5,recall_0.75,recall_0.9,wss_0.95,loss,erf_0.1,atd,tp_0.1,tp_0.25,tp_0.5,tp_0.75,tp_0.9,fp_0.1,fp_0.25,fp_0.5,fp_0.75,fp_0.9,tn_0.1,tn_0.25,tn_0.5,tn_0.75,tn_0.9,fn_0.1,fn_0.25,fn_0.5,fn_0.75,fn_0.9,tnr_0.1,tnr_0.25,tnr_0.5,tnr_0.75,tnr_0.9
0,metrics_sim_without_priors.json,0.7142857142857143,0.8571428571428571,0.9285714285714286,0.9285714285714286,1.0,0.4118572927597062,0.11559951676230747,0.6428571428571429,226.21428571428572,1,3,7,10,12,3,3,38,65,180,1889,1889,1854,1827,1712,13,11,7,4,2,0.998414,0.998414,0.979915,0.965645,0.904863
1,metrics_sim_with_priors.json,0.0,0.06666666666666667,0.9333333333333333,1.0,1.0,0.4910901467505241,0.3611551329459412,-0.06666666666666667,691.6666666666666,1,3,7,11,13,200,646,660,670,767,1693,1247,1233,1223,1126,14,12,8,4,2,0.894348,0.658743,0.651347,0.646064,0.594823
