,file_name,recall_0.1,recall_0.25,recall_0.5,recall_0.75,recall_0.9,wss_0.95,loss,erf_0.1,atd,tp_0.1,tp_0.25,tp_0.5,tp_0.75,tp_0.9,fp_0.1,fp_0.25,fp_0.5,fp_0.75,fp_0.9,tn_0.1,tn_0.25,tn_0.5,tn_0.75,tn_0.9,fn_0.1,fn_0.25,fn_0.5,fn_0.75,fn_0.9,tnr_0.1,tnr_0.25,tnr_0.5,tnr_0.75,tnr_0.9
0,metrics_sim_without_priors.json,1.0,1.0,1.0,1.0,1.0,0.8946643717728056,0.004034345875043148,0.875,31.875,1,4,8,12,14,0,4,5,27,40,5794,5790,5789,5767,5754,15,12,8,4,2,1.0,0.99931,0.999137,0.99534,0.993096
1,metrics_sim_with_priors.json,1.0,1.0,1.0,1.0,1.0,0.8988300068823124,0.0057250164949500075,0.8823529411764706,42.1764705882353,1,4,8,12,15,11,12,16,40,56,5784,5783,5779,5755,5739,16,13,9,5,2,0.998102,0.997929,0.997239,0.993097,0.990336
