record_id,td_sim_0,td_sim_1,record_atd
1642,96.0,196.0,146.0
1648,1007.0,1036.0,1021.5
1649,2022.0,2005.0,2013.5
1652,1435.0,1457.0,1446.0
1653,206.0,252.0,229.0
1656,43.0,134.0,88.5
1674,1857.0,1731.0,1794.0
1675,2444.0,2446.0,2445.0
1676,160.0,208.0,184.0
1678,352.0,411.0,381.5
1684,295.0,352.0,323.5
1700,781.0,838.0,809.5
1717,6.0,25.0,15.5
1719,80.0,160.0,120.0
1720,421.0,424.0,422.5
1755,419.0,500.0,459.5
1757,1177.0,1173.0,1175.0
1767,207.0,264.0,235.5
1792,156.0,52.0,104.0
1806,1419.0,1364.0,1391.5
1809,930.0,1042.0,986.0
1829,839.0,767.0,803.0
1835,272.0,309.0,290.5
1837,105.0,200.0,152.5
1862,993.0,835.0,914.0
1864,253.0,315.0,284.0
1877,805.0,855.0,830.0
1886,1719.0,1678.0,1698.5
1889,418.0,441.0,429.5
1895,358.0,378.0,368.0
1900,15.0,135.0,75.0
1905,390.0,390.0,390.0
1923,711.0,716.0,713.5
1935,334.0,9.0,171.5
1936,54.0,145.0,99.5
1939,262.0,320.0,291.0
1940,335.0,92.0,213.5
1944,169.0,216.0,192.5
1948,1220.0,1239.0,1229.5
1950,1393.0,1399.0,1396.0
1963,137.0,40.0,88.5
1967,635.0,636.0,635.5
1971,1294.0,1362.0,1328.0
1978,1307.0,1262.0,1284.5
1987,396.0,453.0,424.5
2015,907.0,906.0,906.5
2029,37.0,121.0,79.0
2040,959.0,962.0,960.5
2068,5.0,24.0,14.5
2073,627.0,614.0,620.5
2080,104.0,180.0,142.0
2083,585.0,597.0,591.0
2085,250.0,285.0,267.5
2088,348.0,12.0,180.0
2127,1377.0,1427.0,1402.0
2152,932.0,936.0,934.0
2162,648.0,664.0,656.0
2174,634.0,635.0,634.5
2179,361.0,371.0,366.0
2191,254.0,314.0,284.0
2196,275.0,290.0,282.5
2200,4.0,26.0,15.0
2206,205.0,273.0,239.0
2224,1233.0,1231.0,1232.0
2228,1463.0,1525.0,1494.0
2231,1234.0,1232.0,1233.0
2232,535.0,544.0,539.5
2233,213.0,284.0,248.5
2239,2.0,232.0,117.0
2245,487.0,520.0,503.5
2249,300.0,351.0,325.5
2254,1153.0,1087.0,1120.0
2256,401.0,400.0,400.5
2261,800.0,873.0,836.5
2262,1400.0,1373.0,1386.5
2264,333.0,516.0,424.5
2270,427.0,89.0,258.0
2283,16.0,98.0,57.0
2301,831.0,788.0,809.5
2310,1010.0,1115.0,1062.5
2321,458.0,450.0,454.0
2330,609.0,737.0,673.0
2342,629.0,632.0,630.5
2343,17.0,116.0,66.5
2366,73.0,161.0,117.0
2377,589.0,593.0,591.0
2383,318.0,339.0,328.5
2385,909.0,949.0,929.0
2392,247.0,299.0,273.0
2413,459.0,449.0,454.0
2418,802.0,749.0,775.5
2424,87.0,170.0,128.5
2435,601.0,630.0,615.5
2442,190.0,77.0,133.5
2458,359.0,363.0,361.0
2460,75.0,155.0,115.0
2465,515.0,522.0,518.5
2470,1159.0,1260.0,1209.5
2484,186.0,207.0,196.5
2492,1716.0,1673.0,1694.5
2499,211.0,83.0,147.0
2503,1035.0,993.0,1014.0
2505,188.0,259.0,223.5
2507,21.0,106.0,63.5
2527,23.0,99.0,61.0
2529,144.0,223.0,183.5
2537,46.0,136.0,91.0
2541,861.0,869.0,865.0
2544,476.0,492.0,484.0
2559,857.0,876.0,866.5
2563,761.0,759.0,760.0
2567,1023.0,1004.0,1013.5
2568,429.0,90.0,259.5
2575,1611.0,1606.0,1608.5
2581,316.0,5.0,160.5
2597,2039.0,2031.0,2035.0
2599,690.0,610.0,650.0
2601,1070.0,1100.0,1085.0
2602,863.0,870.0,866.5
2609,209.0,250.0,229.5
2627,1110.0,1121.0,1115.5
2681,809.0,868.0,838.5
2682,108.0,66.0,87.0
2691,33.0,101.0,67.0
2702,111.0,67.0,89.0
2717,691.0,624.0,657.5
average_simulation_TD,616.5582089552239,626.0952380952381,
