record_id,td_sim_0,td_sim_1,record_atd
29,84.0,95.0,89.5
63,87.0,96.0,91.5
146,8.0,80.0,44.0
162,215.0,230.0,222.5
228,5.0,50.0,27.5
255,368.0,369.0,368.5
256,3.0,51.0,27.0
279,,79.0,79.0
376,10.0,48.0,29.0
478,12.0,92.0,52.0
543,65.0,41.0,53.0
567,217.0,231.0,224.0
626,80.0,8.0,44.0
641,23.0,49.0,36.0
682,26.0,35.0,30.5
804,66.0,7.0,36.5
843,73.0,59.0,66.0
845,13.0,94.0,53.5
870,161.0,159.0,160.0
933,62.0,19.0,40.5
average_simulation_TD,83.05263157894737,94.6,
