,file_name,recall_0.1,recall_0.25,recall_0.5,recall_0.75,recall_0.9,wss_0.95,loss,erf_0.1,atd,tp_0.1,tp_0.25,tp_0.5,tp_0.75,tp_0.9,fp_0.1,fp_0.25,fp_0.5,fp_0.75,fp_0.9,tn_0.1,tn_0.25,tn_0.5,tn_0.75,tn_0.9,fn_0.1,fn_0.25,fn_0.5,fn_0.75,fn_0.9,tnr_0.1,tnr_0.25,tnr_0.5,tnr_0.75,tnr_0.9
0,metrics_sim_without_priors.json,0.6388888888888888,0.9166666666666666,1.0,1.0,1.0,0.6545454545454545,0.08543970510795156,0.5277777777777778,90.61111111111111,3,9,18,27,32,4,18,33,87,157,840,826,811,757,687,33,27,18,9,4,0.995261,0.978673,0.9609,0.896919,0.813981
1,metrics_sim_with_priors.json,0.6216216216216216,0.9459459459459459,1.0,1.0,1.0,0.6848072562358276,0.08997281304973613,0.5135135135135135,95.02702702702703,3,9,18,27,33,9,23,43,102,159,836,822,802,743,686,34,28,19,10,4,0.989349,0.972781,0.949112,0.87929,0.811834
